 train       observed       predicted
 y     3.230000E+05     3.724637E+05
 y     4.050000E+05     5.353468E+05
 y     6.360000E+05     5.396650E+05
 y     3.450000E+05     2.910612E+05
 y     3.960000E+05     4.254666E+05
 y     2.650000E+05     4.085983E+05
 y     5.210000E+05     3.306743E+05
 y     5.880000E+05     4.832073E+05
 y     4.220000E+05     3.786631E+05
 y     5.860000E+05     5.747737E+05
 y     4.630000E+05     5.241924E+05
 y     6.500000E+05     6.370369E+05
 y     3.320000E+05     3.241497E+05
 y     4.880000E+05     4.376847E+05
 y     3.350000E+05     3.666881E+05
 y     5.750000E+05     7.056261E+05
 y     2.150000E+05     2.694858E+05
 y     4.000000E+05     3.646654E+05
 y     4.550000E+05     4.498934E+05
 y     3.850000E+05     5.367185E+05
 y     3.140000E+05     3.874562E+05
 y     3.700000E+05     3.740463E+05
 y     6.550000E+05     5.809378E+05
 y     3.680000E+05     4.009053E+05
 y     5.350000E+05     7.100478E+05
 y     2.630000E+05     2.824527E+05
 y     4.240000E+05     4.946024E+05
 y     7.260000E+05     5.457450E+05
 y     5.160000E+05     4.126816E+05
 y     3.750000E+05     4.146006E+05
 y     2.990000E+05     3.176430E+05
 y     1.000000E+06     1.046638E+06
 y     4.100000E+05     3.900715E+05
 y     5.980000E+05     4.637577E+05
 y     6.570000E+05     6.971936E+05
 y     2.426750E+05     2.934786E+05
 y     1.549000E+06     8.683775E+05
 y     9.600000E+05     7.099698E+05
 y     4.900000E+05     4.841683E+05
 y     3.380000E+05     4.022740E+05
 y     5.950000E+05     4.966385E+05
 y     4.290000E+05     4.937971E+05
 y     5.460000E+05     6.169736E+05
 y     3.200000E+05     3.938165E+05
 y     3.740000E+05     4.414350E+05
 y     2.360760E+05     2.898124E+05
 y     4.840000E+05     6.177407E+05
 y     3.250000E+05     4.443032E+05
 y     5.580000E+05     4.741554E+05
 y     9.500000E+05     9.989472E+05
 y     8.000000E+05     6.140879E+05
 y     4.160000E+05     4.998053E+05
 y     4.670000E+05     5.109333E+05
 y     5.080000E+05     5.534869E+05
 y     8.800000E+05     6.729275E+05
 y     4.600000E+05     5.727010E+05
 y     1.549000E+06     9.070001E+05
 y     1.059000E+06     7.011241E+05
 y     3.760000E+05     4.283390E+05
 y     3.900000E+05     4.658238E+05
 y     6.100000E+05     6.651596E+05
 y     4.840000E+05     5.038180E+05
 y     1.182000E+06     6.995129E+05
 y     6.200000E+05     5.903090E+05
 y     1.047000E+06     9.037157E+05
 y     7.300000E+05     5.301247E+05
 y     7.650000E+05     5.646787E+05
 y     3.720000E+05     4.198537E+05
 y     2.780000E+05     3.384102E+05
 y     6.100000E+05     4.490413E+05
 y     6.450000E+05     5.523776E+05
 y     8.370000E+05     1.005679E+06
 y     5.390000E+05     5.177942E+05
 y     5.260000E+05     5.084321E+05
 y     5.080000E+05     6.846256E+05
 y     3.170000E+05     4.543937E+05
 y     5.750000E+05     5.355448E+05
 y     4.010000E+05     4.495135E+05
 y     6.750000E+05     5.541003E+05
 y     3.800000E+05     5.252464E+05
 y     7.000000E+05     5.730326E+05
 y     4.220000E+05     4.816796E+05
 y     6.240000E+05     6.836592E+05
 y     2.580000E+05     4.266723E+05
 y     7.950000E+05     8.319977E+05
 y     4.350000E+05     4.517109E+05
 y     8.610000E+05     4.834522E+05
 y     4.590000E+05     5.355823E+05
 y     4.580000E+05     4.871689E+05
 y     2.940000E+05     4.351396E+05
 y     4.850000E+05     5.347639E+05
 y     5.750000E+05     6.407557E+05
 y     8.100000E+05     4.880359E+05
 y     4.250000E+05     4.228634E+05
 y     3.120000E+05     3.520761E+05
 y     5.970000E+05     5.919495E+05
 y     7.490000E+05     4.717248E+05
 y     4.080000E+05     4.442626E+05
 y     8.190000E+05     5.443210E+05
 y     6.300000E+05     9.593207E+05
 y     1.549000E+06     8.074184E+05
 y     5.090000E+05     6.118676E+05
 y     3.500000E+05     4.645762E+05
 y     4.400000E+05     5.219412E+05
 y     4.720000E+05     4.376543E+05
 y     5.430000E+05     4.686849E+05
 y     4.150000E+05     4.906619E+05
 y     9.200000E+05     7.212357E+05
 y     4.850000E+05     5.514546E+05
 y     2.670000E+05     2.971230E+05
 y     5.540000E+05     3.411938E+05
 y     6.440000E+05     5.596654E+05
 y     5.700000E+05     4.806893E+05
 y     3.340000E+05     4.184148E+05
 y     4.240000E+05     4.255189E+05
 y     4.330000E+05     5.099918E+05
 y     6.240000E+05     7.967507E+05
 y     4.100000E+05     4.385956E+05
 y     4.140000E+05     5.763581E+05
 y     3.780000E+05     3.539616E+05
 y     5.650000E+05     5.097402E+05
 y     4.200000E+05     4.753422E+05
 y     7.280000E+05     4.685961E+05
 y     6.550000E+05     6.217848E+05
 y     1.481000E+06     1.037836E+06
 y     2.870000E+05     2.953842E+05
 y     5.960000E+05     5.644700E+05
 y     7.280000E+05     5.127201E+05
 y     9.140000E+05     6.255774E+05
 y     4.690000E+05     4.993584E+05
 y     4.500000E+05     5.991980E+05
 y     4.020000E+05     4.875691E+05
 y     4.100000E+05     5.447866E+05
 y     6.480000E+05     7.090486E+05
 y     7.390000E+05     7.748728E+05
 y     5.640000E+05     5.411526E+05
 y     4.200000E+05     4.492620E+05
 y     6.570000E+05     5.116894E+05
 y     6.210000E+05     4.905070E+05
 y     6.000000E+05     5.564431E+05
 y     6.250000E+05     5.724085E+05
 y     3.650000E+05     4.679597E+05
 y     1.400000E+06     9.219928E+05
 y     3.410000E+05     4.796149E+05
 y     7.100000E+05     7.217812E+05
 y     6.720000E+05     6.368474E+05
 y     4.000000E+05     3.336746E+05
 y     4.670000E+05     5.201356E+05
 y     5.550000E+05     5.462805E+05
 y     2.480000E+05     2.776025E+05
 y     4.390000E+05     4.388702E+05
 y     5.490000E+05     6.821460E+05
 y     7.070000E+05     5.099518E+05
 y     4.290000E+05     4.386096E+05
 y     4.390000E+05     4.415810E+05
 y     6.210000E+05     6.921810E+05
 y     7.570000E+05     5.388616E+05
 y     8.140000E+05     7.404489E+05
 y     5.000000E+05     6.005084E+05
 y     2.950000E+05     3.684537E+05
 y     6.530000E+05     4.938708E+05
 y     2.600000E+05     3.239420E+05
 y     3.220000E+05     3.147912E+05
 y     2.960000E+05     3.157203E+05
 y     3.340000E+05     5.014388E+05
 y     4.070000E+05     6.114583E+05
 y     3.390000E+05     4.201694E+05
 y     5.470000E+05     7.151955E+05
 y     5.310000E+05     5.154568E+05
 y     3.300000E+05     3.681804E+05
 y     5.790000E+05     5.731482E+05
 y     3.940000E+05     3.341037E+05
 y     3.560000E+05     4.418918E+05
 y     4.700000E+05     4.094343E+05
 y     3.670000E+05     4.118656E+05
 y     4.710000E+05     4.236496E+05
 y     4.400000E+05     2.951278E+05
 y     4.660000E+05     4.010314E+05
 y     4.990000E+05     4.506487E+05
 y     7.140000E+05     7.061806E+05
 y     5.500000E+05     5.083263E+05
 y     4.050000E+05     4.156926E+05
 y     1.549000E+06     9.269816E+05
 y     2.460000E+05     2.759219E+05
 y     1.549000E+06     1.116921E+06
 y     7.900000E+05     7.166533E+05
 y     5.550000E+05     5.904738E+05
 y     4.650000E+05     5.813676E+05
 y     3.080000E+05     3.143528E+05
 y     5.900000E+05     6.607806E+05
 y     7.500000E+05     6.041932E+05
 y     5.100000E+05     4.955268E+05
 y     9.500000E+05     6.860188E+05
 y     5.920000E+05     6.469431E+05
 y     9.490000E+05     4.977817E+05
 y     8.650000E+05     9.100503E+05
 y     5.080000E+05     5.089112E+05
 y     6.950000E+05     4.986889E+05
 y     1.115000E+06     7.362718E+05
 y     7.730000E+05     5.295207E+05
 y     2.426750E+05     2.776190E+05
 y     2.800000E+05     3.201389E+05
 y     4.740000E+05     5.332108E+05
 y     3.500000E+05     4.147877E+05
 y     4.990000E+05     7.132283E+05
 y     3.010000E+05     3.774585E+05
 y     3.180000E+05     3.326318E+05
 y     3.380000E+05     4.261987E+05
 y     4.500000E+05     4.852582E+05
 y     2.700000E+05     3.246531E+05
 y     3.050000E+05     3.814570E+05
 y     4.100000E+05     4.625784E+05
 y     2.360760E+05     2.926880E+05
 y     2.650000E+05     3.173995E+05
 y     6.490000E+05     5.434368E+05
 y     5.680000E+05     6.396540E+05
 y     1.418000E+06     9.582649E+05
 y     5.510000E+05     4.996951E+05
 y     1.012000E+06     8.627496E+05
 y     2.590000E+05     3.848839E+05
 y     5.500000E+05     4.956408E+05
 y     7.640000E+05     1.051512E+06
 y     9.250000E+05     7.119648E+05
 y     4.380000E+05     4.583243E+05
 y     3.230000E+05     4.130334E+05
 y     6.350000E+05     6.891059E+05
 y     4.770000E+05     4.926703E+05
 y     3.500000E+05     4.914231E+05
 y     7.500000E+05     6.840228E+05
 y     2.560000E+05     3.953458E+05
 y     4.600000E+05     5.106621E+05
 y     9.990000E+05     6.977734E+05
 y     4.320000E+05     4.775034E+05
 y     6.470000E+05     7.706520E+05
 y     3.110000E+05     5.231247E+05
 y     5.980000E+05     7.213599E+05
 y     1.350000E+06     7.923471E+05
 y     3.230000E+05     3.892601E+05
 y     1.015000E+06     7.299291E+05
 y     6.010000E+05     8.694407E+05
 y     5.950000E+05     5.452009E+05
 y     3.350000E+05     4.166997E+05
 y     5.750000E+05     4.528513E+05
 y     4.700000E+05     4.464718E+05
 y     5.890000E+05     6.587302E+05
 y     4.500000E+05     4.579564E+05
 y     4.070000E+05     4.439658E+05
 y     8.440000E+05     6.703577E+05
 y     8.250000E+05     5.276221E+05
 y     6.890000E+05     8.308109E+05
 y     4.850000E+05     4.656452E+05
 y     6.900000E+05     6.290917E+05
 y     5.640000E+05     5.280322E+05
 y     3.050000E+05     3.613766E+05
 y     6.600000E+05     6.910501E+05
 y     2.830000E+05     4.351396E+05
 y     4.550000E+05     4.456449E+05
 y     4.000000E+05     4.304240E+05
 y     6.830000E+05     7.733456E+05
 y     5.200000E+05     5.359110E+05
 y     6.530000E+05     7.429170E+05
 y     1.549000E+06     1.049232E+06
 y     4.900000E+05     5.764245E+05
 y     4.820000E+05     7.044375E+05
 y     6.340000E+05     4.429998E+05
 y     2.540000E+05     3.282203E+05
 y     3.720000E+05     4.339989E+05
 y     7.250000E+05     5.664021E+05
 y     8.350000E+05     6.785052E+05
 y     3.100000E+05     3.125606E+05
 y     5.190000E+05     4.204626E+05
 y     1.549000E+06     1.119293E+06
 y     6.790000E+05     7.201141E+05
 y     4.800000E+05     5.136966E+05
 y     5.300000E+05     5.168492E+05
 y     3.300000E+05     4.219234E+05
 y     5.660000E+05     7.012462E+05
 y     3.550000E+05     3.601459E+05
 y     7.100000E+05     5.540661E+05
 y     8.500000E+05     6.479664E+05
 y     1.429000E+06     9.818120E+05
 y     2.590000E+05     2.874884E+05
 y     6.750000E+05     6.495165E+05
 y     4.950000E+05     4.781470E+05
 y     5.900000E+05     5.082971E+05
 y     4.320000E+05     4.567641E+05
 y     3.800000E+05     4.420138E+05
 y     5.260000E+05     6.387061E+05
 y     3.800000E+05     4.088605E+05
 y     6.240000E+05     6.475869E+05
 y     3.550000E+05     3.754963E+05
 y     3.740000E+05     3.313972E+05
 y     3.610000E+05     4.734440E+05
 y     7.350000E+05     7.748728E+05
 y     3.330000E+05     4.184631E+05
 y     1.549000E+06     7.463738E+05
 y     4.510000E+05     4.501166E+05
 y     2.810000E+05     2.873218E+05
 y     2.490000E+05     3.115595E+05
 y     2.640000E+05     2.901620E+05
 y     7.700000E+05     3.979764E+05
 y     2.960000E+05     2.839071E+05
 y     5.600000E+05     6.047844E+05
 y     2.960000E+05     4.174054E+05
 y     7.190000E+05     6.778076E+05
 y     5.300000E+05     6.396001E+05
 y     4.970000E+05     4.765645E+05
 y     7.500000E+05     5.351245E+05
 y     7.900000E+05     6.639795E+05
 y     4.770000E+05     5.346755E+05
 y     5.920000E+05     7.233317E+05
 y     4.370000E+05     5.139878E+05
 y     2.720000E+05     2.925380E+05
 y     4.750000E+05     5.164145E+05
 y     5.600000E+05     5.906872E+05
 y     6.120000E+05     5.254428E+05
 y     4.350000E+05     5.141927E+05
 y     3.210000E+05     3.620450E+05
 y     3.620000E+05     4.187554E+05
 y     3.010000E+05     3.807994E+05
 y     4.390000E+05     4.514232E+05
 y     3.450000E+05     3.900370E+05
 y     5.290000E+05     4.531629E+05
 y     3.360000E+05     4.893020E+05
 y     8.450000E+05     6.756171E+05
 y     5.150000E+05     5.730770E+05
 y     5.400000E+05     5.858608E+05
 y     4.450000E+05     4.805999E+05
 y     4.730000E+05     3.785442E+05
 y     4.900000E+05     6.132025E+05
 y     4.200000E+05     4.163671E+05
 y     4.060000E+05     4.465409E+05
 y     2.790000E+05     3.386686E+05
 y     1.549000E+06     9.429074E+05
 y     1.549000E+06     9.981058E+05
 y     3.370000E+05     4.479407E+05
 y     5.750000E+05     4.449249E+05
 y     5.800000E+05     4.914917E+05
 y     5.650000E+05     5.731996E+05
 y     3.960000E+05     4.003474E+05
 y     5.600000E+05     6.288639E+05
 y     3.820000E+05     3.859406E+05
 y     3.180000E+05     4.809022E+05
 y     5.000000E+05     3.977035E+05
 y     6.350000E+05     6.296402E+05
 y     3.760000E+05     6.277562E+05
 y     6.480000E+05     4.422981E+05
 y     4.050000E+05     4.853872E+05
 y     6.880000E+05     6.202292E+05
 y     4.400000E+05     4.520060E+05
 y     4.710000E+05     4.496992E+05
 y     6.200000E+05     6.077963E+05
 y     5.120000E+05     4.024431E+05
 y     9.130000E+05     1.099572E+06
 y     2.530000E+05     3.183903E+05
 y     6.500000E+05     4.669562E+05
 y     4.200000E+05     4.669866E+05
 y     5.200000E+05     4.442210E+05
 y     4.980000E+05     5.199516E+05
 y     5.100000E+05     4.921839E+05
 y     5.570000E+05     5.696459E+05
 y     3.950000E+05     4.246183E+05
 y     4.550000E+05     4.676156E+05
 y     2.426750E+05     3.412675E+05
 y     3.520000E+05     5.042236E+05
 y     7.240000E+05     5.579470E+05
 y     2.780000E+05     4.260850E+05
 y     2.840000E+05     3.188763E+05
 y     5.850000E+05     5.209749E+05
 y     3.680000E+05     3.938107E+05
 y     6.600000E+05     6.772082E+05
 y     1.549000E+06     8.504261E+05
 y     4.250000E+05     4.739003E+05
 y     3.990000E+05     4.857995E+05
 y     4.260000E+05     4.831955E+05
 y     3.150000E+05     3.597028E+05
 y     5.190000E+05     6.519393E+05
 y     5.130000E+05     3.626434E+05
 y     4.770000E+05     4.796060E+05
 y     8.580000E+05     7.178129E+05
 y     2.520000E+05     2.819872E+05
 y     4.410000E+05     5.536092E+05
 y     6.080000E+05     6.993876E+05
 y     6.500000E+05     4.238467E+05
 y     4.600000E+05     4.483944E+05
 y     8.200000E+05     4.867799E+05
 y     3.040000E+05     3.907387E+05
 y     3.790000E+05     4.469152E+05
 y     2.750000E+05     2.994574E+05
 y     2.840000E+05     2.905448E+05
 y     2.960000E+05     4.434042E+05
 y     4.790000E+05     6.735444E+05
 y     6.720000E+05     3.998645E+05
 y     4.660000E+05     5.491113E+05
 y     3.220000E+05     3.494488E+05
 y     5.230000E+05     5.030352E+05
 y     3.020000E+05     3.263042E+05
 y     2.426750E+05     2.767046E+05
 y     3.510000E+05     3.910923E+05
 y     2.360760E+05     2.894722E+05
 y     5.210000E+05     6.591526E+05
 y     2.970000E+05     3.152800E+05
 y     1.198000E+06     6.334714E+05
 y     7.830000E+05     6.878660E+05
 y     4.260000E+05     5.185374E+05
 y     9.040000E+05     1.004813E+06
 y     2.710000E+05     3.785720E+05
 y     9.000000E+05     7.070555E+05
 y     3.780000E+05     4.436479E+05
 y     4.750000E+05     4.692901E+05
 y     5.270000E+05     4.680485E+05
 y     2.560000E+05     2.876695E+05
 y     1.549000E+06     9.726390E+05
 y     7.950000E+05     5.197524E+05
 y     5.750000E+05     5.303723E+05
 y     3.500000E+05     3.388169E+05
 y     4.400000E+05     2.979925E+05
 y     9.120000E+05     8.148162E+05
 y     4.900000E+05     5.781743E+05
 y     3.500000E+05     3.268922E+05
 y     2.710000E+05     2.807853E+05
 y     1.470000E+06     6.420832E+05
 y     4.150000E+05     4.848829E+05
 y     4.620000E+05     3.958087E+05
 y     3.600000E+05     4.206840E+05
 y     5.080000E+05     4.639456E+05
 y     6.190000E+05     4.584328E+05
 y     6.800000E+05     6.766499E+05
 y     8.500000E+05     7.411473E+05
 y     1.549000E+06     1.116972E+06
 y     3.850000E+05     3.166051E+05
 y     5.510000E+05     5.142347E+05
 y     3.300000E+05     3.699542E+05
 y     4.910000E+05     4.338225E+05
 y     6.580000E+05     6.927029E+05
 y     5.240000E+05     4.956016E+05
 y     7.400000E+05     6.766809E+05
 y     3.750000E+05     5.064616E+05
 y     2.780000E+05     2.858484E+05
 y     6.400000E+05     4.611657E+05
 y     3.660000E+05     3.910718E+05
 y     3.960000E+05     4.556425E+05
 y     3.720000E+05     4.666738E+05
 y     5.880000E+05     5.392688E+05
 y     5.690000E+05     5.307335E+05
 y     2.500000E+05     2.824527E+05
 y     4.480000E+05     3.921135E+05
 y     3.710000E+05     3.898122E+05
 y     6.540000E+05     6.874438E+05
 y     4.230000E+05     5.030694E+05
 y     4.300000E+05     4.843595E+05
 y     2.600000E+05     3.283144E+05
 y     7.090000E+05     5.773534E+05
 y     3.550000E+05     2.767247E+05
 y     7.980000E+05     6.888005E+05
 y     4.500000E+05     5.543295E+05
 y     4.070000E+05     6.448394E+05
 y     6.790000E+05     5.286364E+05
 y     3.700000E+05     4.406411E+05
 y     5.480000E+05     5.894018E+05
 y     3.730000E+05     4.531596E+05
 y     5.550000E+05     6.516073E+05
 y     6.220000E+05     7.209333E+05
 y     6.040000E+05     5.170570E+05
 y     2.840000E+05     2.956133E+05
 y     5.750000E+05     6.250307E+05
 y     6.300000E+05     5.901839E+05
 y     3.250000E+05     5.246518E+05
 y     6.800000E+05     5.318033E+05
 y     5.890000E+05     5.829660E+05
 y     5.640000E+05     6.079148E+05
 y     2.500000E+05     2.887924E+05
 y     2.426750E+05     2.791565E+05
 y     5.750000E+05     4.938334E+05
 y     6.890000E+05     7.185055E+05
 y     5.830000E+05     7.152553E+05
 y     7.500000E+05     5.280690E+05
 y     3.230000E+05     3.734511E+05
 y     7.100000E+05     5.685643E+05
 y     7.250000E+05     6.168617E+05
 y     6.900000E+05     5.074061E+05
